booking_id,flight_id,booking_date,status,seat_number,passenger_key,flight_schedule_key,airline,route,duration_minutes,has_anomaly,flight_match_status,amount,payment_method,payment_status
B1288,6F058,2025-12-11 11:37:36,PENDING,18C,f219d3dacb9b5de3bbf7fd45d6ace7dc3dafff853f880b84c2d8fb743aa5cce0,65ccbed2981016ec8e13,IndiGo,BOM - CCU,149,False,Matched,1114.05,CARD,Recorded
B1288,6F058,2025-12-11 11:37:36,PENDING,18C,f219d3dacb9b5de3bbf7fd45d6ace7dc3dafff853f880b84c2d8fb743aa5cce0,65ccbed2981016ec8e13,IndiGo,BOM - CCU,149,False,Matched,8140.84,NETBANKING,Recorded
B1289,SJ030,2026-03-23 11:37:36,PENDING,24F,df412a1c471a8489a56547c1fefaf314efdb844f852ece6ab8dc65a48c45695b,80133d271f64aed6c6f2,Spicejet,DEL - HYD,43,True,Matched,,UPI,Missing amount
B1289,SJ030,2026-03-23 11:37:36,PENDING,24F,df412a1c471a8489a56547c1fefaf314efdb844f852ece6ab8dc65a48c45695b,80133d271f64aed6c6f2,Spicejet,DEL - HYD,43,True,Matched,12016.99,NETBANKING,Recorded
B1290,UK175,2025-07-26 11:37:36,CANCELLED,16F,bc61ac7d7a4e848679e95e724a9575a6a43f1f70e1c2b109fd13496e1dcff955,f8c6c99abcaec902efdb,Vistara,BLR - BOM,202,False,Matched,13471.57,UPI,Recorded
B1291,SJ108,2026-04-01 11:37:36,PENDING,28E,e58051bc8245f457a982595859c340310f19736a90d9d7426f69a61a5269c934,2426df12f1892eba0203,Spicejet,BLR - HYD,156,False,Matched,4129.39,NETBANKING,Recorded
B1292,6F075,2025-08-03 11:37:36,CONFIRMED,7C,f7fd98650169cf1fda158909236b43329f081ff1e0f14b90506ba4a7edc08b67,5715e2c2cdb5efb52a9c,IndiGo,BOM - CCU,282,False,Matched,13787.78,NETBANKING,Recorded
B1292,6F075,2025-08-03 11:37:36,CONFIRMED,7C,f7fd98650169cf1fda158909236b43329f081ff1e0f14b90506ba4a7edc08b67,5715e2c2cdb5efb52a9c,IndiGo,BOM - CCU,282,False,Matched,8321.74,UPI,Recorded
B1293,UK222,2025-08-31 11:37:36,CONFIRMED,25F,b515d0e4b028fed65778726e65e057c958d91b0d13c1326871d8776bf285574a,59508ca5eac16b3ecfae,Vistara,BOM - CCU,95,False,Matched,6227.3,NETBANKING,Recorded
B1294,6F250,2025-07-13 11:37:36,CANCELLED,34B,c4e9f2c0500ba90b978de3fc85902b310c5114a87a09f44aec5e3195a9d4de17,,,,,,Ambiguous flight ID,,,
B1295,AI096,2025-12-29 11:37:36,CANCELLED,14B,eed739a56eda4be61b5502eaf8c5f4f59726c3a42d9cb87787b745434c156957,79f85bba1c7458818d5f,Air India,CCU - DEL,298,False,Matched,,,
B1296,AI216,2025-12-23 11:37:36,CANCELLED,1B,fb204de95c0f31fb577397b89fa104d89b544aeee0af3e72ff02644dc85caa8f,087ea4a2b4d91f4558c8,Air India,BOM - CCU,84,False,Matched,,,
B1297,6F193,2026-01-23 11:37:36,PENDING,8A,a5bbe0ed074427214068efa7cc7249a07093ea7ba3911b99f9eb06ef5aaf72ea,4605fa3b63ee7ad6f2e2,IndiGo,BOM - MAA,118,False,Matched,,,
B1298,SJ194,2026-01-02 11:37:36,PENDING,6C,1792367ab68fa403011b1bdd0a55bceb9c62014ba5bab87b8a5180b547d39d0c,ef54036479c8bd00452d,Spicejet,CCU - DEL,225,False,Matched,,,
B1299,SJ020,2025-09-11 11:37:36,CONFIRMED,16F,2b9856c49912ce85d3c6ba75ead279bd1c601b30f21f803f8aa240652c41226a,e21f2ba013bf1e2ff8d1,Spicejet,BLR - BOM,249,False,Matched,8842.93,CARD,Recorded
B1300,6F070,2025-06-14 11:37:36,PENDING,21C,2669af8254d4452f0a1ef0967fea5122f31e7239cf0ed69b3b0996cf90b10375,63678e2c897996a5643d,IndiGo,HYD - DEL,181,False,Matched,,,
B1301,AI051,2025-09-03 11:37:36,CONFIRMED,12A,a5bbe0ed074427214068efa7cc7249a07093ea7ba3911b99f9eb06ef5aaf72ea,3a5f9a5961fde6e66618,Air India,MAA - BLR,55,False,Matched,14671.03,UPI,Recorded
B1302,UK219,2025-12-27 11:37:36,PENDING,3D,7b2ee690d5555d1080ee9f123e800ae6681fd66c73b8398e14073d70b9d85957,33f2161df1c72324eef7,Vistara,BOM - HYD,258,False,Matched,6515.83,NETBANKING,Recorded
B1302,UK219,2025-12-27 11:37:36,PENDING,3D,7b2ee690d5555d1080ee9f123e800ae6681fd66c73b8398e14073d70b9d85957,33f2161df1c72324eef7,Vistara,BOM - HYD,258,False,Matched,8423.69,NETBANKING,Recorded
B1302,UK219,2025-12-27 11:37:36,PENDING,3D,7b2ee690d5555d1080ee9f123e800ae6681fd66c73b8398e14073d70b9d85957,33f2161df1c72324eef7,Vistara,BOM - HYD,258,False,Matched,9282.39,UPI,Recorded
B1303,AI235,2025-12-13 11:37:36,CONFIRMED,20A,8f8482a7a4d49e1cadc6c35a9fe16b57bca9e2cd77e011ee5a91b3eb225307e4,4a1ac381040be1f03ef5,Air India,BLR - HYD,207,False,Matched,5866.4,CARD,Recorded
B1303,AI235,2025-12-13 11:37:36,CONFIRMED,20A,8f8482a7a4d49e1cadc6c35a9fe16b57bca9e2cd77e011ee5a91b3eb225307e4,4a1ac381040be1f03ef5,Air India,BLR - HYD,207,False,Matched,13806.55,NETBANKING,Recorded
B1304,6F022,2025-12-13 11:37:36,INVALID,18E,d5e367b95eafe8bf5c34ba2816d82170752b2346711260c2c9bca32ff1a11788,5fe429f25c7738906619,IndiGo,MAA - BLR,259,False,Matched,,,
B1305,SJ114,2025-09-28 11:37:36,PENDING,13C,5ed35462d7f7a2cce5f91c5d553e1633d10073a57273604646fcfa91367ae220,d653ecddb0bbe059068b,Spicejet,HYD - DEL,200,False,Matched,13844.39,NETBANKING,Recorded
B1306,SJ076,2025-12-01 11:37:36,CONFIRMED,30A,cd2edf2b0caca48df3194002b4b5aa995900cf7bd757dbd59bcf205aea32ad36,f22d231b2a3ef8b4fac1,Spicejet,DEL - MAA,181,False,Matched,9753.04,NETBANKING,Recorded
B1307,UK227,2026-01-26 11:37:36,PENDING,32E,336da79e97acd2f6868b596f20c813a3e0e1425e2e2f35ffe9b888c3cb45205a,9360f14d197835fae618,Vistara,BOM - HYD,230,False,Matched,12772.93,CARD,Recorded
B1307,UK227,2026-01-26 11:37:36,PENDING,32E,336da79e97acd2f6868b596f20c813a3e0e1425e2e2f35ffe9b888c3cb45205a,9360f14d197835fae618,Vistara,BOM - HYD,230,False,Matched,13498.4,CARD,Recorded
B1308,UK135,2025-07-22 11:37:36,CANCELLED,30D,e914d03ed66944ff4f47cf58a488cc33a6f163935ca5cb212bdd534e0a341974,c1cd00116afce247e2d7,Vistara,HYD - DEL,113,False,Matched,9613.19,UPI,Recorded
B1308,UK135,2025-07-22 11:37:36,CANCELLED,30D,e914d03ed66944ff4f47cf58a488cc33a6f163935ca5cb212bdd534e0a341974,c1cd00116afce247e2d7,Vistara,HYD - DEL,113,False,Matched,12097.48,UPI,Recorded
B1309,AI234,2025-05-06 11:37:36,CONFIRMED,30F,a030056418a2a267ab7749b38dffa755cfec1d5f5971467b65928710e23a8e5b,27292dfe7936862afffb,Air India,BOM - MAA,104,False,Matched,,,
B1310,6F113,2025-08-20 11:37:36,PENDING,5D,25ff51551028e7c3bda3d7112b1f59ef86ee01dd17fcfe84b0005ea4fe21bdb7,76f89741f8148377eb45,IndiGo,BOM - CCU,266,False,Matched,7370.22,UPI,Recorded
B1311,SJ206,2025-11-16 11:37:36,PENDING,9D,93adf340c14251722908d05824d03e2d71b33983bc27f6041aadd3574e7da0db,5f8d962c5d952a48c4eb,Spicejet,DEL - CCU,278,False,Matched,,,
B1312,AI015,2026-03-29 11:37:36,UNKNOWN,6E,60da0a8471b67a9af0073b592c1c4d1374ff146f0289bec393dbdd14d0b0af9f,28c2d24fab7a01352ddc,Air India,BLR - CCU,114,False,Matched,,,
B1313,6F260,2025-05-16 11:37:36,CANCELLED,33E,e5c160343bfd20cdc6cf73563171f59175188230a954c03ff1f17f8d7da36cec,3de801bc7d353c6fd421,IndiGo,CCU - DEL,203,False,Matched,,,
B1314,AI061,2025-04-28 11:37:36,CONFIRMED,19C,b29afdebb35089a9838ce2d4b36b77b09f9053615f9f145fdb5f03dde1944c16,9661644091076ee2a2d1,Air India,BOM - CCU,91,False,Matched,,NETBANKING,Missing amount
B1314,AI061,2025-04-28 11:37:36,CONFIRMED,19C,b29afdebb35089a9838ce2d4b36b77b09f9053615f9f145fdb5f03dde1944c16,9661644091076ee2a2d1,Air India,BOM - CCU,91,False,Matched,7529.51,CARD,Recorded
B1315,6F237,2026-03-26 11:37:36,PENDING,9C,ade5f587408a13deabf5a613bd2a06781a75c29e0394ac8bb72674250cacd237,eba7421a9f55d2c4e345,IndiGo,HYD - MAA,183,False,Matched,,,
B1316,SJ099,2026-01-06 11:37:36,PENDING,27C,cc1d58072f487e3595513163c439199edf70fd8c5df44173e5a9c26f2de69543,b997a8feae3c8544c1c3,Spicejet,MAA - BLR,140,False,Matched,11302.63,UPI,Recorded
B1317,SJ146,2026-02-24 11:37:36,CANCELLED,21F,1c1980ba91fc8b71e9ee5913847b36b38660002505b8e2a46f43a03df6ee69ad,be509c634964c5433735,Spicejet,HYD - BLR,116,False,Matched,12552.7,NETBANKING,Recorded
B1317,SJ146,2026-02-24 11:37:36,CANCELLED,21F,1c1980ba91fc8b71e9ee5913847b36b38660002505b8e2a46f43a03df6ee69ad,be509c634964c5433735,Spicejet,HYD - BLR,116,False,Matched,7684.83,UPI,Recorded
B1317,SJ146,2026-02-24 11:37:36,CANCELLED,21F,1c1980ba91fc8b71e9ee5913847b36b38660002505b8e2a46f43a03df6ee69ad,be509c634964c5433735,Spicejet,HYD - BLR,116,False,Matched,13045.18,CARD,Recorded
B1318,SJ146,2025-05-23 11:37:36,CANCELLED,29B,8e4734a92d4800f860ba15d962b4b3d7b25c6ac4d5a3894d09e2d44050bf0845,be509c634964c5433735,Spicejet,HYD - BLR,116,False,Matched,4594.77,UPI,Recorded
B1319,6F071,2025-05-04 11:37:36,CONFIRMED,4C,d9c864616c16416156ac7ee8c7b5027d875b886dc8d225680da961417c7a94ef,c2cac973d4a14dc95f0a,IndiGo,DEL - CCU,253,False,Matched,5359.26,UPI,Recorded
B1320,6F272,2025-08-13 11:37:36,PENDING,6C,6293698b5817301b41dfadf742f3d2c287c8c0c13bff11680eca71699b660c4a,d84337c1b11c4c57e801,IndiGo,HYD - MAA,47,False,Matched,12788.34,UPI,Recorded
B1320,6F272,2025-08-13 11:37:36,PENDING,6C,6293698b5817301b41dfadf742f3d2c287c8c0c13bff11680eca71699b660c4a,d84337c1b11c4c57e801,IndiGo,HYD - MAA,47,False,Matched,9370.75,CARD,Recorded
B1321,SJ029,2026-02-12 11:37:36,PENDING,13A,c44aa12a46db88bda03cc42e4bcb2fae88f865106266c6ae519b4cdc9d0c3e5b,c43ade1a43518d98afb9,Spicejet,HYD - DEL,87,False,Matched,,,
B1322,UK084,2025-07-27 11:37:36,CONFIRMED,6E,02f9e8f39213b9207071a52c5e6e4f38a5986215c4e45fa1834cd2675608e168,6931044f57957af80789,Vistara,MAA - DEL,216,False,Matched,,,
B1323,SJ048,2026-02-06 11:37:36,CONFIRMED,14D,7e098a8aeb8ab4be18e916836f2f7f78d821670b3e32821c633a3a26345e7a6d,136ab0e08e53b77d0dd7,Spicejet,MAA - BLR,96,False,Matched,,,
B1324,AI108,2026-02-04 11:37:36,CANCELLED,33B,08ed9f4a01f48714dd32cd8aa814fb146fee140ece553a31fdad0d4282e14b08,66e0f3e83942fef404dd,Air India,BLR - CCU,165,False,Matched,7543.0,NETBANKING,Recorded
B1324,AI108,2026-02-04 11:37:36,CANCELLED,33B,08ed9f4a01f48714dd32cd8aa814fb146fee140ece553a31fdad0d4282e14b08,66e0f3e83942fef404dd,Air India,BLR - CCU,165,False,Matched,,CARD,Missing amount
B1325,SJ134,2025-08-11 11:37:36,CANCELLED,3B,dab9ac1c9765aa305f7110a2b85c563986d3c22574b557812440391b4588dc1d,56395b5806721f433c3b,Spicejet,BOM - CCU,257,False,Matched,4503.45,UPI,Recorded
B1326,UK146,2025-10-31 11:37:36,CONFIRMED,14F,64e5623b1b258f51a8bc1820f57f036ccbafb82054e91bc281fb3d87404ce787,57bdae0552c3f7ec6822,Vistara,BOM - MAA,148,False,Matched,,,
B1327,SJ036,2025-09-24 11:37:36,CONFIRMED,26C,5ab52867fc38b2404b243c485ec60c1619f2aff421a3f6f5e7073fc9f5902a63,6b5062f87a63e7715049,Spicejet,DEL - HYD,210,False,Matched,13822.99,UPI,Recorded
B1328,6F202,2025-11-01 11:37:36,PENDING,33B,54549fdb7358c49cb56879b15ccb03e1eddb48aa87b23f13a2b6e81cef7f182f,3436b4c184e8d374282f,IndiGo,HYD - BLR,210,False,Matched,,,
B1329,UK041,2026-02-13 11:37:36,CONFIRMED,22C,d63bec70b746c02cefcd4136d10a29e975e116114758f5b0b98fb1ce4ba0bc42,287cad39e3fcc2518d94,Vistara,HYD - MAA,67,False,Matched,6401.38,UPI,Recorded
B1330,6F078,2025-12-06 11:37:36,CONFIRMED,23A,9f05f7e553b56529746eecc193d0d5d27f3eb6cf9c089c8a4ab05ab89d5f1d82,1eeb4d15dded03bbd5b8,IndiGo,BOM - CCU,93,False,Matched,,,
B1331,AI097,2025-07-03 11:37:36,PENDING,22C,51802f423552274c7d0557cae7ff1f34efe2d881c53b40835ca5bb159f77e98b,40767374507cc170e856,Air India,HYD - MAA,292,False,Matched,7131.5,NETBANKING,Recorded
B1332,UK159,2026-01-15 11:37:36,CONFIRMED,7D,d4ef0a84f22aa636c97f4e925bddf741264d0db4ba7fa953cdf9d6e058129b83,e10c50b30f77c4e85750,Vistara,CCU - BLR,167,False,Matched,4183.32,NETBANKING,Recorded
B1333,UK044,2025-09-06 11:37:36,CANCELLED,12B,0b89e5efc95c60187571fd71305e84d07ee697e852e2f2cebc2e7a6df40aa8e5,1316fa8bfd5ed79c82df,Vistara,BLR - BOM,178,False,Matched,2238.82,UPI,Recorded
B1333,UK044,2025-09-06 11:37:36,CANCELLED,12B,0b89e5efc95c60187571fd71305e84d07ee697e852e2f2cebc2e7a6df40aa8e5,1316fa8bfd5ed79c82df,Vistara,BLR - BOM,178,False,Matched,2372.08,NETBANKING,Recorded
B1334,6F176,2025-09-27 11:37:36,CANCELLED,6F,8c409bc580ac0c72e233637597b147d5fac861a9b0822a60560295d40e515158,def76b276104d0f43d63,IndiGo,CCU - DEL,180,False,Matched,,,
B1335,SJ221,2026-02-11 11:37:36,PENDING,4A,96f54f142ccb6ee684e7ee0fefcc0876c44305936870aff10e5df08093e0a6fe,aaa591e130159e9b812b,Spicejet,MAA - HYD,286,False,Matched,,,
B1336,6F112,2025-07-03 11:37:36,CONFIRMED,22A,8dfd45b5cc3e58d3a543a4ab9c3bd3876d3c28c8e136a4f9a3634571b28bb251,fc4632cc5090028ea8b2,IndiGo,HYD - DEL,136,False,Matched,,,
B1337,6F246,2025-10-20 11:37:36,INVALID,4C,898ae1bb981bfb9841cda6a958dfeec343bc580477b1bbab47bd1afb0eae5169,6fd845778cb88ca9d149,IndiGo,HYD - DEL,136,False,Matched,,,
B1338,6F014,2026-02-21 11:37:36,CANCELLED,14C,9305bf7880ace09a46f44f03a1b4d8a1180983a52b50629d5d43b2cda66ba211,24661c7c62164e280073,IndiGo,DEL - MAA,213,False,Matched,,,
B1339,AI237,2025-09-17 11:37:36,CANCELLED,28A,0992cea837cbbe9a41ac8e5965f02de65282b388fa1390b7625a6c91f5babc4e,b2ef9f3e84598144c1f6,Air India,BOM - CCU,195,False,Matched,,,
B1340,6F003,2025-12-14 11:37:36,CANCELLED,12E,388d5387493c5de4bfa5e3c7c5a5eb868e74149349982e0328875afde58c62e8,28b5cd22d84a00ff7227,IndiGo,HYD - BOM,187,False,Matched,,,
B1341,6F249,2025-07-04 11:37:36,CONFIRMED,5A,ec7f6278b3bc60e67c0cbc30c4923f7bdc87cf9844fc448802a949d4d044507d,f4a0701bec58f467d4f2,IndiGo,HYD - BOM,187,False,Matched,9263.24,CARD,Recorded
B1341,6F249,2025-07-04 11:37:36,CONFIRMED,5A,ec7f6278b3bc60e67c0cbc30c4923f7bdc87cf9844fc448802a949d4d044507d,f4a0701bec58f467d4f2,IndiGo,HYD - BOM,187,False,Matched,,NETBANKING,Missing amount
B1342,UK149,2025-04-29 11:37:36,CONFIRMED,4A,b96d24c8136089bab8e0635b3917aaf881c20003e4272f17942fefdd033272d6,aa3d716efe94d18b61ee,Vistara,MAA - DEL,286,False,Matched,,NETBANKING,Missing amount
B1342,UK149,2025-04-29 11:37:36,CONFIRMED,4A,b96d24c8136089bab8e0635b3917aaf881c20003e4272f17942fefdd033272d6,aa3d716efe94d18b61ee,Vistara,MAA - DEL,286,False,Matched,10237.49,CARD,Recorded
B1342,UK149,2025-04-29 11:37:36,CONFIRMED,4A,b96d24c8136089bab8e0635b3917aaf881c20003e4272f17942fefdd033272d6,aa3d716efe94d18b61ee,Vistara,MAA - DEL,286,False,Matched,8765.79,NETBANKING,Recorded
B1343,SJ163,2026-03-08 11:37:36,CONFIRMED,9F,6fcaec68d1d817f86aef9c0de10e6e156e0429143b02dfb91b2ecd40013b59ea,c99c72fb568fc675b59d,Spicejet,DEL - HYD,276,False,Matched,,,
B1344,SJ243,2026-03-28 11:37:36,CONFIRMED,1D,63b04369f3a993d7c6aab669a1ee5eb5635eaea31b3c769585c18e6263f4a68b,e68323376c90859210cc,Spicejet,BLR - DEL,286,False,Matched,,,
B1345,UK113,2025-06-06 11:37:36,CANCELLED,1A,dacaa7dc266510eb73c4a78e34b662871fc23594351fcd531afb8904f04cd554,9a510063acf03334d6d8,Vistara,CCU - DEL,264,False,Matched,,,
B1346,AI071,2025-06-07 11:37:36,PENDING,30E,fb204de95c0f31fb577397b89fa104d89b544aeee0af3e72ff02644dc85caa8f,2f836e849a93a91f2330,Air India,BOM - MAA,183,False,Matched,,,
B1347,6F271,2026-02-07 11:37:36,PENDING,22A,2571d228f84f61218cd5cdac5d55d609e25adbca3ebe7131cff25d010e495943,ed59a97bc77c7fa63abe,IndiGo,HYD - MAA,199,False,Matched,12000.54,CARD,Recorded
B1348,SJ015,2025-06-05 11:37:36,CANCELLED,27E,204da37e999fbf5a5ad124e7b339c5b4dd0a13958254fcf32562e6b98e1ec457,b403614d2470629d64b1,Spicejet,BOM - CCU,72,False,Matched,,,
B1349,UK047,2025-11-19 11:37:36,CANCELLED,9E,08592ec42984d459042fc02f30d68bd5a346be19192e3198ec05b181c2d13f81,eb818415ab72ec132f02,Vistara,BLR - HYD,245,False,Matched,11101.75,CARD,Recorded
B1350,UK020,2026-02-04 11:37:36,PENDING,12A,c8f890518dd947b1d1ea0b5ee53830fd93d48380c9493e607f8b360c566b2a42,427068db6f5e71313281,Vistara,MAA - BLR,75,False,Matched,13802.17,UPI,Recorded
B1350,UK020,2026-02-04 11:37:36,PENDING,12A,c8f890518dd947b1d1ea0b5ee53830fd93d48380c9493e607f8b360c566b2a42,427068db6f5e71313281,Vistara,MAA - BLR,75,False,Matched,7709.03,CARD,Recorded
B1350,UK020,2026-02-04 11:37:36,PENDING,12A,c8f890518dd947b1d1ea0b5ee53830fd93d48380c9493e607f8b360c566b2a42,427068db6f5e71313281,Vistara,MAA - BLR,75,False,Matched,8540.17,CARD,Recorded
B1351,AI122,2025-09-03 11:37:36,PENDING,27F,7729238ab4ab5565d233511361fc0bfd7dd6986184c717d02c2a55e60da98382,32c113c194d305c20cfd,Air India,BOM - CCU,251,False,Matched,14687.44,UPI,Recorded
B1352,UK223,2025-10-20 11:37:36,CANCELLED,17D,fe8a151a504de11b5c5af3dc7fb80e5b0287330fa58959e9d1e9c226854c0155,fc43e1def08e4841cb49,Vistara,CCU - DEL,32,True,Matched,2116.34,CARD,Recorded
B1352,UK223,2025-10-20 11:37:36,CANCELLED,17D,fe8a151a504de11b5c5af3dc7fb80e5b0287330fa58959e9d1e9c226854c0155,fc43e1def08e4841cb49,Vistara,CCU - DEL,32,True,Matched,10103.51,UPI,Recorded
B1353,6F148,2025-09-19 11:37:36,CANCELLED,15F,e53fb125dfc5fa557a7efbcf90e5d5b7c8fab9016b1dfb5d5fc6e6008316722f,ea65d6ccdc51ea3c7191,IndiGo,CCU - BOM,127,False,Matched,,,
B1354,SJ162,2025-12-14 11:37:36,CONFIRMED,34A,12aaaf30dac8abb1306d401b2cfcdbbd4816c9d8a20d62dd27d662291f0608ee,0f46c9f5910632a124b8,Spicejet,DEL - HYD,139,False,Matched,10023.88,UPI,Recorded
B1355,6F127,2026-03-30 11:37:36,CONFIRMED,28B,b43d1b230ed1c57e01250810755c213aeadcc712d1fef58c5ccbad1448d1d811,4e8ff55dd8b0f2785046,IndiGo,HYD - BOM,241,False,Matched,5421.14,CARD,Recorded
B1355,6F127,2026-03-30 11:37:36,CONFIRMED,28B,b43d1b230ed1c57e01250810755c213aeadcc712d1fef58c5ccbad1448d1d811,4e8ff55dd8b0f2785046,IndiGo,HYD - BOM,241,False,Matched,8877.37,CARD,Recorded
B1356,AI173,2025-11-10 11:37:36,PENDING,11F,9a08e1408865f04149e75f45119958dab91d308aeb2a1086e684311f9283e214,aa80b51a4a74913cb38a,Air India,HYD - DEL,291,False,Matched,,,
B1357,6F065,2026-02-05 11:37:36,UNKNOWN,14A,09fe07874b6d7c6874e5ba747ef7227d23495b2a647df8df98bc9024755ad8b0,42d4a752347be98b4b0f,IndiGo,MAA - BLR,163,False,Matched,6983.72,UPI,Recorded
B1358,AI053,2025-06-22 11:37:36,PENDING,20A,e57da2cb8c43541f770c4299b59a537daa0f4ddcb0cc9f9a7995520fd6e3e634,57ca6df61e9f22148c2e,Air India,CCU - DEL,255,False,Matched,,,
B1359,AI241,2025-10-22 11:37:36,CONFIRMED,14E,638a17c9f0105111304dfa0855525d33a3dfc39f455f2976454833ede527fe1d,796aa2f4a0c821f77766,Air India,HYD - BLR,127,False,Matched,,CARD,Missing amount
B1359,AI241,2025-10-22 11:37:36,CONFIRMED,14E,638a17c9f0105111304dfa0855525d33a3dfc39f455f2976454833ede527fe1d,796aa2f4a0c821f77766,Air India,HYD - BLR,127,False,Matched,3097.73,CARD,Recorded
B1359,AI241,2025-10-22 11:37:36,CONFIRMED,14E,638a17c9f0105111304dfa0855525d33a3dfc39f455f2976454833ede527fe1d,796aa2f4a0c821f77766,Air India,HYD - BLR,127,False,Matched,8949.59,UPI,Recorded
B1359,AI241,2025-10-22 11:37:36,CONFIRMED,14E,638a17c9f0105111304dfa0855525d33a3dfc39f455f2976454833ede527fe1d,796aa2f4a0c821f77766,Air India,HYD - BLR,127,False,Matched,9519.49,UPI,Recorded
B1360,AI105,2025-06-15 11:37:36,UNKNOWN,18D,5ebab4a3009c394a9cb20b491c1bd555eabc4f7d663cc7737c532f95390056d4,2434c5e2a6d114434e17,Air India,CCU - DEL,107,False,Matched,,,
B1361,AI110,2025-08-24 11:37:36,PENDING,13F,565aa8afab155d3ad24a0ca2b302f08f2878eaf7ad04699e856a0d99aec9132d,95913f4f8d53cd165722,Air India,BOM - CCU,293,False,Matched,5339.72,UPI,Recorded
B1362,AI252,2025-10-22 11:37:36,CONFIRMED,15B,bc26a45b88fc95f9c22a0e871432f19530faf013b214a2a164013006c54b0fc9,460d77cea008515e4d72,Air India,HYD - DEL,264,False,Matched,,,
B1363,AI149,2025-12-14 11:37:36,CANCELLED,3B,df412a1c471a8489a56547c1fefaf314efdb844f852ece6ab8dc65a48c45695b,c7177ab67e2aeee854c0,Air India,BOM - HYD,197,False,Matched,8554.62,NETBANKING,Recorded
B1364,AI224,2025-09-09 11:37:36,PENDING,23F,1cc433cd6d86c14a5c8c00e4afa19da3a7fa30337bc7dc2cd2498bf24b2835e7,b0a322a36530f4beba55,Air India,DEL - HYD,285,False,Matched,2061.92,CARD,Recorded
B1364,AI224,2025-09-09 11:37:36,PENDING,23F,1cc433cd6d86c14a5c8c00e4afa19da3a7fa30337bc7dc2cd2498bf24b2835e7,b0a322a36530f4beba55,Air India,DEL - HYD,285,False,Matched,10914.38,NETBANKING,Recorded
B1364,AI224,2025-09-09 11:37:36,PENDING,23F,1cc433cd6d86c14a5c8c00e4afa19da3a7fa30337bc7dc2cd2498bf24b2835e7,b0a322a36530f4beba55,Air India,DEL - HYD,285,False,Matched,1147.36,NETBANKING,Recorded
B1365,UK158,2025-07-03 11:37:36,CANCELLED,15B,35a946630dd15221a8459f1864949863e6bd48ad60371ca98c75701bff496fdf,1cc1438d4ea57c22ff39,Vistara,BOM - MAA,33,True,Matched,,,
B1366,6F125,2025-05-05 11:37:36,CANCELLED,25E,c90915b5d57746ace916c67b66a3d0ea37d6505ffecab99233d0a1a17e553b22,96651cd970cb0be29a5e,IndiGo,BOM - CCU,244,False,Matched,,,
B1367,UK164,2025-12-14 11:37:36,CONFIRMED,18A,c69ccdd28d49f45a7fc731ed0e94f53c2e3c554d308e2851f958d4d5f19187c3,68343ec61fddb77961f1,Vistara,BOM - HYD,264,False,Matched,2379.52,CARD,Recorded
B1367,UK164,2025-12-14 11:37:36,CONFIRMED,18A,c69ccdd28d49f45a7fc731ed0e94f53c2e3c554d308e2851f958d4d5f19187c3,68343ec61fddb77961f1,Vistara,BOM - HYD,264,False,Matched,,UPI,Missing amount
B1368,UK007,2025-12-26 11:37:36,CANCELLED,1E,69095963d8c5a97bfa21e337878193537d6d398cc6dbeb6429508e90a6b3ea58,eb2cd2a04299ac3deb40,Vistara,DEL - HYD,134,False,Matched,9184.07,CARD,Recorded
B1368,UK007,2025-12-26 11:37:36,CANCELLED,1E,69095963d8c5a97bfa21e337878193537d6d398cc6dbeb6429508e90a6b3ea58,eb2cd2a04299ac3deb40,Vistara,DEL - HYD,134,False,Matched,9111.32,CARD,Recorded
B1368,UK007,2025-12-26 11:37:36,CANCELLED,1E,69095963d8c5a97bfa21e337878193537d6d398cc6dbeb6429508e90a6b3ea58,eb2cd2a04299ac3deb40,Vistara,DEL - HYD,134,False,Matched,3626.55,UPI,Recorded
B1369,6F118,2026-03-18 11:37:36,PENDING,15F,e120bf9fb1f451cbd241da15bbd54b9963f97da539069526b2f3eb81583f8f6c,140999e4755f63e0806b,IndiGo,CCU - HYD,69,False,Matched,7583.98,UPI,Recorded
B1369,6F118,2026-03-18 11:37:36,PENDING,15F,e120bf9fb1f451cbd241da15bbd54b9963f97da539069526b2f3eb81583f8f6c,140999e4755f63e0806b,IndiGo,CCU - HYD,69,False,Matched,,CARD,Missing amount
B1369,6F118,2026-03-18 11:37:36,PENDING,15F,e120bf9fb1f451cbd241da15bbd54b9963f97da539069526b2f3eb81583f8f6c,140999e4755f63e0806b,IndiGo,CCU - HYD,69,False,Matched,10519.7,UPI,Recorded
B1370,SJ004,2026-01-01 11:37:36,CANCELLED,19C,4f14aff2943fcade54d2454654c8bce2d606818d0d172c5aedcf2bf73d0cbd44,8320093437db984dc4a1,Spicejet,MAA - DEL,189,False,Matched,1770.53,UPI,Recorded
B1370,SJ004,2026-01-01 11:37:36,CANCELLED,19C,4f14aff2943fcade54d2454654c8bce2d606818d0d172c5aedcf2bf73d0cbd44,8320093437db984dc4a1,Spicejet,MAA - DEL,189,False,Matched,14742.11,UPI,Recorded
B1371,6F206,2025-09-25 11:37:36,CANCELLED,15E,16ea3a99d45e1277bd8cef705641da40e5071c7c0b3b80095eb4228069f35da1,677b48bfb34f7001c3a9,IndiGo,DEL - BOM,260,False,Matched,,,
