flight_id,airline,source,destination,departure_time,arrival_time,overnight_adjusted,duration_minutes,route,departure_date,departure_hour,duration_band,anomaly_type,has_anomaly,flight_schedule_key
AI042,Air India,CCU,DEL,2026-04-18 09:53:41,2026-04-18 10:57:41,False,64,CCU - DEL,2026-04-18,9,Up to 90 min,,False,e7db08cf0e8b0f4c5e8d
6F266,IndiGo,CCU,MAA,2026-04-18 09:49:41,2026-04-18 11:17:41,False,88,CCU - MAA,2026-04-18,9,Up to 90 min,,False,579957103c74bee36583
6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41,2026-04-18 12:53:41,False,184,HYD - BLR,2026-04-18,9,181 to 300 min,,False,16f0fbc6805180a82014
SJ219,Spicejet,BOM,DEL,2026-04-18 09:32:41,2026-04-18 14:09:41,False,277,BOM - DEL,2026-04-18,9,181 to 300 min,,False,0933647f066feeda1b19
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41,2026-04-18 10:54:41,False,92,BLR - HYD,2026-04-18,9,91 to 180 min,,False,729fb1e2053769c61e4f
6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41,2026-04-18 11:33:41,False,134,DEL - BOM,2026-04-18,9,91 to 180 min,,False,60b57f60ed68e7542007
SJ058,Spicejet,DEL,HYD,2026-04-18 08:58:41,2026-04-18 13:14:41,False,256,DEL - HYD,2026-04-18,8,181 to 300 min,,False,7d1ed1924063c2cd88ec
AI218,Air India,BOM,CCU,2026-04-18 08:55:41,2026-04-18 11:55:41,False,180,BOM - CCU,2026-04-18,8,91 to 180 min,,False,62f7d0d9601455b951f4
SJ060,Spicejet,HYD,CCU,2026-04-18 08:51:41,2026-04-18 13:46:41,False,295,HYD - CCU,2026-04-18,8,181 to 300 min,,False,b8fcdb3927ebfc8e5af8
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41,2026-04-18 12:36:41,False,240,BLR - BOM,2026-04-18,8,181 to 300 min,,False,4882607f963a720a7ed0
6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41,2026-04-18 11:34:41,False,187,CCU - BOM,2026-04-18,8,181 to 300 min,,False,092167dc0ffd47a1fc8e
6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41,2026-04-18 12:20:41,False,237,CCU - BLR,2026-04-18,8,181 to 300 min,,False,973500ac6796f26fbab2
AI117,Air India,HYD,BLR,2026-04-18 08:18:41,2026-04-18 10:09:41,False,111,HYD - BLR,2026-04-18,8,91 to 180 min,,False,bf4f0faf7b5217c3a089
SJ113,Spicejet,BLR,BOM,2026-04-18 08:10:41,2026-04-18 10:10:42,False,120,BLR - BOM,2026-04-18,8,91 to 180 min,,False,8b02a88b158928257ab4
AI191,Air India,BLR,MAA,2026-04-18 07:57:41,2026-04-18 11:58:41,False,241,BLR - MAA,2026-04-18,7,181 to 300 min,,False,4e7fbcdc4d19f705a35e
6F267,IndiGo,DEL,MAA,2026-04-18 07:56:41,2026-04-18 11:49:41,False,233,DEL - MAA,2026-04-18,7,181 to 300 min,,False,db620210a5404736215e
6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41,2026-04-18 10:08:41,False,139,CCU - DEL,2026-04-18,7,91 to 180 min,,False,9fc91b4ca1fd348d7d65
AI114,Air India,CCU,DEL,2026-04-18 07:48:41,2026-04-18 09:03:41,False,75,CCU - DEL,2026-04-18,7,Up to 90 min,,False,4e185e4627958b98300f
6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41,2026-04-18 08:20:41,False,33,DEL - BLR,2026-04-18,7,Up to 90 min,Short duration under 45 minutes,True,944fd4c13a167c64ef19
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41,2026-04-18 09:28:41,False,105,MAA - HYD,2026-04-18,7,91 to 180 min,,False,2e70887bfc3005d42ac8
AI111,Air India,MAA,CCU,2026-04-18 07:40:41,2026-04-18 10:39:41,False,179,MAA - CCU,2026-04-18,7,91 to 180 min,,False,c730c86ca54eb27b2ba7
AI156,Air India,CCU,BOM,2026-04-18 07:39:41,2026-04-18 09:22:41,False,103,CCU - BOM,2026-04-18,7,91 to 180 min,,False,ff5bd2ce7887eb465de7
SJ128,Spicejet,CCU,BLR,2026-04-18 07:39:41,2026-04-18 10:42:41,False,183,CCU - BLR,2026-04-18,7,181 to 300 min,,False,bcf6adfe9c1acc646241
AI104,Air India,MAA,HYD,2026-04-18 07:35:41,2026-04-18 09:20:41,False,105,MAA - HYD,2026-04-18,7,91 to 180 min,,False,c75b9c90d390d9be38ab
6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41,2026-04-18 12:12:41,False,279,HYD - CCU,2026-04-18,7,181 to 300 min,,False,987d0e7448c30fbe0c0f
6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41,2026-04-18 09:08:41,False,120,DEL - HYD,2026-04-18,7,91 to 180 min,,False,c0887e3f8b9e63832fcf
6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41,2026-04-18 08:31:41,False,84,MAA - CCU,2026-04-18,7,Up to 90 min,,False,d26a3136058fe5d7fac3
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41,2026-04-18 09:14:41,False,130,BOM - MAA,2026-04-18,7,91 to 180 min,,False,0a2b53f81a6174da0934
AI063,Air India,HYD,BLR,2026-04-18 07:03:41,2026-04-18 11:26:41,False,263,HYD - BLR,2026-04-18,7,181 to 300 min,,False,10762d96326b0b63fd23
SJ156,Spicejet,BOM,DEL,2026-04-18 06:59:41,2026-04-18 07:34:41,False,35,BOM - DEL,2026-04-18,6,Up to 90 min,Short duration under 45 minutes,True,afd5ce7e5ff0c438a604
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41,2026-04-18 11:44:41,False,286,HYD - BOM,2026-04-18,6,181 to 300 min,,False,869fce1c14ae7eb1124f
AI232,Air India,DEL,BLR,2026-04-18 06:43:41,2026-04-18 10:13:41,False,210,DEL - BLR,2026-04-18,6,181 to 300 min,,False,e006ba36484092b7f690
AI167,Air India,BLR,DEL,2026-04-18 06:43:41,2026-04-18 11:10:41,False,267,BLR - DEL,2026-04-18,6,181 to 300 min,,False,266bf0239f5c2bf4d945
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41,2026-04-18 10:58:41,False,256,BLR - BOM,2026-04-18,6,181 to 300 min,,False,471164db00abfcb9447e
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41,2026-04-18 07:29:42,False,60,HYD - MAA,2026-04-18,6,Up to 90 min,,False,fc2e40e4e465f86f3c1c
SJ230,Spicejet,BOM,CCU,2026-04-18 06:22:41,2026-04-18 10:57:41,False,275,BOM - CCU,2026-04-18,6,181 to 300 min,,False,9ed03fe4c7c5da045010
SJ056,Spicejet,HYD,DEL,2026-04-18 06:11:41,2026-04-18 07:10:41,False,59,HYD - DEL,2026-04-18,6,Up to 90 min,,False,69d78a7ccb0eb75c5c95
SJ137,Spicejet,CCU,DEL,2026-04-18 06:08:41,2026-04-18 10:14:41,False,246,CCU - DEL,2026-04-18,6,181 to 300 min,,False,d7042d32c11abd4178ea
6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41,2026-04-18 07:43:41,False,99,MAA - BLR,2026-04-18,6,91 to 180 min,,False,89277954011855011630
6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41,2026-04-18 08:22:41,False,151,CCU - BLR,2026-04-18,5,91 to 180 min,,False,f790b43277a914a1234a
6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41,2026-04-18 10:42:41,False,298,HYD - MAA,2026-04-18,5,181 to 300 min,,False,db82ffea36efd81d4f1f
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41,2026-04-18 09:10:41,False,220,HYD - DEL,2026-04-18,5,181 to 300 min,,False,ef84a3858d2c7036fc94
6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41,2026-04-18 07:29:42,False,120,DEL - BLR,2026-04-18,5,91 to 180 min,,False,e09d46cd54ddda242dcb
SJ101,Spicejet,CCU,DEL,2026-04-18 05:17:41,2026-04-18 06:57:41,False,100,CCU - DEL,2026-04-18,5,91 to 180 min,,False,a52d2b7e640cf7e71554
AI017,Air India,CCU,BOM,2026-04-18 05:15:41,2026-04-18 08:48:41,False,213,CCU - BOM,2026-04-18,5,181 to 300 min,,False,6db6c4255802d6e3b65d
6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41,2026-04-18 06:14:41,False,60,BLR - BOM,2026-04-18,5,Up to 90 min,,False,d888bcb7374a7b431702
6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41,2026-04-18 08:01:41,False,168,BLR - BOM,2026-04-18,5,91 to 180 min,,False,a1800e7f103701b68051
AI194,Air India,MAA,BLR,2026-04-18 05:09:41,2026-04-18 09:38:41,False,269,MAA - BLR,2026-04-18,5,181 to 300 min,,False,b5bfa45f197eac40ec17
AI095,Air India,DEL,MAA,2026-04-18 05:00:41,2026-04-18 08:18:41,False,198,DEL - MAA,2026-04-18,5,181 to 300 min,,False,02753492b74a9d223a73
SJ190,Spicejet,BOM,CCU,2026-04-18 04:57:41,2026-04-18 09:25:41,False,268,BOM - CCU,2026-04-18,4,181 to 300 min,,False,60a0ecca530f6437edb0
6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41,2026-04-18 08:17:41,False,202,HYD - MAA,2026-04-18,4,181 to 300 min,,False,20b12559a8ac746e6d11
6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41,2026-04-18 06:22:41,False,87,CCU - DEL,2026-04-18,4,Up to 90 min,,False,5fe304eb1484b748b303
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41,2026-04-18 06:25:41,False,104,CCU - DEL,2026-04-18,4,91 to 180 min,,False,7f4bef601653bbb01f2d
6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41,2026-04-18 07:49:41,False,189,BOM - BLR,2026-04-18,4,181 to 300 min,,False,ca39fcc4fd7e50070c45
6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41,2026-04-18 09:27:41,False,291,HYD - MAA,2026-04-18,4,181 to 300 min,,False,232d2544f4040bc442c5
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41,2026-04-18 09:18:41,False,284,HYD - DEL,2026-04-18,4,181 to 300 min,,False,33865af40d5acbb50c94
SJ231,Spicejet,DEL,BLR,2026-04-18 04:23:41,2026-04-18 05:48:41,False,85,DEL - BLR,2026-04-18,4,Up to 90 min,,False,35c3265aa27bfe5c428e
AI166,Air India,BOM,CCU,2026-04-18 04:20:41,2026-04-18 07:23:41,False,183,BOM - CCU,2026-04-18,4,181 to 300 min,,False,9f4394f702bd6769eb75
SJ176,Spicejet,DEL,BOM,2026-04-18 04:15:41,2026-04-18 06:17:41,False,122,DEL - BOM,2026-04-18,4,91 to 180 min,,False,a278e18a34fcb1d5b7ed
SJ065,Spicejet,MAA,BLR,2026-04-18 04:10:41,2026-04-18 06:54:41,False,164,MAA - BLR,2026-04-18,4,91 to 180 min,,False,593d212807aba69c5a62
6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41,2026-04-18 08:26:41,False,257,MAA - BLR,2026-04-18,4,181 to 300 min,,False,cf3be8958838531b915d
AI089,Air India,CCU,BOM,2026-04-18 04:05:41,2026-04-18 04:47:41,False,42,CCU - BOM,2026-04-18,4,Up to 90 min,Short duration under 45 minutes,True,aa214175e275532bb661
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41,2026-04-18 05:01:41,False,63,MAA - HYD,2026-04-18,3,Up to 90 min,,False,2a5629dd63c282a1d5f6
SJ123,Spicejet,BOM,CCU,2026-04-18 03:57:41,2026-04-18 05:25:41,False,88,BOM - CCU,2026-04-18,3,Up to 90 min,,False,e1bd9964fa241efa8ed0
AI054,Air India,HYD,CCU,2026-04-18 03:44:41,2026-04-18 08:10:41,False,266,HYD - CCU,2026-04-18,3,181 to 300 min,,False,26cc75a01db0f63bcabc
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41,2026-04-18 04:35:41,False,54,BOM - HYD,2026-04-18,3,Up to 90 min,,False,5615dfc17a1d0ab85931
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41,2026-04-18 07:28:41,False,237,BLR - BOM,2026-04-18,3,181 to 300 min,,False,2d4776ec4de2cf702d0b
SJ100,Spicejet,MAA,BLR,2026-04-18 03:28:41,2026-04-18 06:50:41,False,202,MAA - BLR,2026-04-18,3,181 to 300 min,,False,5e62557fc576854b6afd
SJ094,Spicejet,MAA,HYD,2026-04-18 03:23:41,2026-04-18 08:07:41,False,284,MAA - HYD,2026-04-18,3,181 to 300 min,,False,44e776fba0671d370fd1
6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41,2026-04-18 08:15:41,False,297,BOM - MAA,2026-04-18,3,181 to 300 min,,False,910103bca7b08e7a4f49
6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41,2026-04-18 05:06:42,False,120,BOM - BLR,2026-04-18,3,91 to 180 min,,False,b5e9df0f9a01cf187b48
AI006,Air India,BOM,BLR,2026-04-18 03:04:41,2026-04-18 05:54:41,False,170,BOM - BLR,2026-04-18,3,91 to 180 min,,False,65458a76f13f520c1742
AI195,Air India,CCU,MAA,2026-04-18 02:58:41,2026-04-18 04:57:41,False,119,CCU - MAA,2026-04-18,2,91 to 180 min,,False,c0ef2db2efcd52803cdf
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41,2026-04-18 05:55:42,False,180,BOM - BLR,2026-04-18,2,91 to 180 min,,False,f75ddfafe6a96f9df9b7
AI244,Air India,BLR,BOM,2026-04-18 02:50:41,2026-04-18 03:25:41,False,35,BLR - BOM,2026-04-18,2,Up to 90 min,Short duration under 45 minutes,True,a005c8a919fbc5df8c7d
SJ059,Spicejet,CCU,DEL,2026-04-18 02:50:41,2026-04-18 04:06:41,False,76,CCU - DEL,2026-04-18,2,Up to 90 min,,False,8033ba3195a195c6efe3
SJ009,Spicejet,CCU,BLR,2026-04-18 02:48:41,2026-04-18 04:23:41,False,95,CCU - BLR,2026-04-18,2,91 to 180 min,,False,d0c79a11d79b3765275e
AI121,Air India,HYD,MAA,2026-04-18 02:42:41,2026-04-18 06:11:41,False,209,HYD - MAA,2026-04-18,2,181 to 300 min,,False,6e0f00caa19af83f2ce9
6F265,IndiGo,DEL,HYD,2026-04-18 02:27:41,2026-04-18 03:24:41,False,57,DEL - HYD,2026-04-18,2,Up to 90 min,,False,65553a3abf00b73fd52c
6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41,2026-04-18 05:48:41,False,201,HYD - DEL,2026-04-18,2,181 to 300 min,,False,7ad0bbccaf8ac7c66659
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41,2026-04-18 04:08:41,False,113,BOM - CCU,2026-04-18,2,91 to 180 min,,False,9aeb39d5684dedc62251
6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41,2026-04-18 03:11:41,False,57,BLR - CCU,2026-04-18,2,Up to 90 min,,False,d65cc14126ec12d373a2
6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41,2026-04-18 02:43:41,False,35,CCU - BOM,2026-04-18,2,Up to 90 min,Short duration under 45 minutes,True,1eb7f6e8f0ca94073812
6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41,2026-04-18 05:34:41,False,221,BLR - MAA,2026-04-18,1,181 to 300 min,,False,1798c0f621839528b09e
SJ129,Spicejet,CCU,BOM,2026-04-18 01:48:41,2026-04-18 05:48:41,False,240,CCU - BOM,2026-04-18,1,181 to 300 min,,False,c334bb8f6da6e5d903e0
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41,2026-04-18 02:53:41,False,73,HYD - BOM,2026-04-18,1,Up to 90 min,,False,4708062a3723366b5f0c
6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41,2026-04-18 02:45:41,False,78,DEL - HYD,2026-04-18,1,Up to 90 min,,False,36460a333ae7fafe6b8c
6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41,2026-04-18 02:45:41,False,78,DEL - HYD,2026-04-18,1,Up to 90 min,,False,79289db585beb1c14d53
SJ233,Spicejet,DEL,HYD,2026-04-18 01:18:41,2026-04-18 02:56:41,False,98,DEL - HYD,2026-04-18,1,91 to 180 min,,False,7f506f2c469f115201ab
6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41,2026-04-18 05:43:41,False,267,HYD - MAA,2026-04-18,1,181 to 300 min,,False,4ad1dcec213202e1b7b8
AI125,Air India,CCU,DEL,2026-04-18 01:12:41,2026-04-18 04:51:41,False,219,CCU - DEL,2026-04-18,1,181 to 300 min,,False,6990c333776edf162513
6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41,2026-04-18 02:24:41,False,74,HYD - MAA,2026-04-18,1,Up to 90 min,,False,467ce1125276773bb8df
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41,2026-04-18 04:32:41,False,209,BOM - HYD,2026-04-18,1,181 to 300 min,,False,dd9dbe6dc4e7db1e09be
UK043,Vistara,DEL,HYD,2026-04-18 00:48:41,2026-04-18 04:52:41,False,244,DEL - HYD,2026-04-18,0,181 to 300 min,,False,1c071becedd1d754758a
AI144,Air India,MAA,BOM,2026-04-18 00:43:41,2026-04-18 03:36:41,False,173,MAA - BOM,2026-04-18,0,91 to 180 min,,False,ca01d44fd6a6cd3ce932
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41,2026-04-18 05:30:41,False,293,BLR - BOM,2026-04-18,0,181 to 300 min,,False,ba42bf342c9020381da6
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41,2026-04-18 03:46:41,False,198,DEL - BLR,2026-04-18,0,181 to 300 min,,False,7610da9c1a5ce0cee30e
6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41,2026-04-18 04:59:41,False,285,DEL - BOM,2026-04-18,0,181 to 300 min,,False,914a24e37572fd2258a0
6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41,2026-04-18 01:52:41,False,102,BOM - CCU,2026-04-18,0,91 to 180 min,,False,151b4cc77ac315be7384
AI203,Air India,BOM,CCU,2026-04-18 00:09:41,2026-04-18 02:56:41,False,167,BOM - CCU,2026-04-18,0,91 to 180 min,,False,ff8da79e9e1d46ba8ee6
AI065,Air India,MAA,BLR,2026-04-18 00:09:41,2026-04-18 05:00:41,False,291,MAA - BLR,2026-04-18,0,181 to 300 min,,False,fd3ab7e5acda914a3ae4
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41,2026-04-18 02:46:41,False,170,BLR - BOM,2026-04-17,23,91 to 180 min,,False,aedcd0d12fdea88ba8bf
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41,2026-04-18 02:27:41,False,152,CCU - BLR,2026-04-17,23,91 to 180 min,,False,a6e7a769ddfa92d8ad37
SJ223,Spicejet,HYD,MAA,2026-04-17 23:54:41,2026-04-18 01:08:41,False,74,HYD - MAA,2026-04-17,23,Up to 90 min,,False,37b17e580735b43cb054
6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41,2026-04-18 03:17:41,False,213,MAA - BLR,2026-04-17,23,181 to 300 min,,False,1b5ee8c97fbc226d8d3c
6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41,2026-04-18 02:22:41,False,159,DEL - BOM,2026-04-17,23,91 to 180 min,,False,e9cd427bcebb35d3c3ea
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41,2026-04-18 04:09:41,False,268,DEL - BLR,2026-04-17,23,181 to 300 min,,False,3b1a7b5d2f9af6471c55
6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41,2026-04-18 03:23:41,False,222,DEL - HYD,2026-04-17,23,181 to 300 min,,False,c0dff0688ce49f5e7474
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41,2026-04-18 02:55:41,False,200,CCU - DEL,2026-04-17,23,181 to 300 min,,False,22721ee625d1936ac147
AI187,Air India,BLR,HYD,2026-04-17 23:32:41,2026-04-18 01:16:41,False,104,BLR - HYD,2026-04-17,23,91 to 180 min,,False,b5ecc31b98aa60f512cb
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41,2026-04-18 01:01:41,False,100,BOM - CCU,2026-04-17,23,91 to 180 min,,False,d1de3da9620e4a585718
AI035,Air India,DEL,MAA,2026-04-17 23:17:41,2026-04-18 00:48:41,False,91,DEL - MAA,2026-04-17,23,91 to 180 min,,False,98127124a1b7ea8eef04
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41,2026-04-18 02:22:41,False,197,BOM - BLR,2026-04-17,23,181 to 300 min,,False,3c1f0ab1882de1e4d3d1
6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41,2026-04-18 03:38:41,False,274,BOM - HYD,2026-04-17,23,181 to 300 min,,False,a37aba6a3e927ab999dd
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41,2026-04-18 02:47:41,False,232,DEL - BOM,2026-04-17,22,181 to 300 min,,False,dfb5229c45ee95af37bf
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41,2026-04-18 00:21:41,False,94,BOM - CCU,2026-04-17,22,91 to 180 min,,False,dd074aa3865dc2addcef
AI157,Air India,BLR,CCU,2026-04-17 22:45:41,2026-04-18 01:33:41,False,168,BLR - CCU,2026-04-17,22,91 to 180 min,,False,a434bf00bbb719937569
6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41,2026-04-18 02:58:41,False,253,MAA - BLR,2026-04-17,22,181 to 300 min,,False,a8a8ee330a158626f5d0
SJ229,Spicejet,CCU,DEL,2026-04-17 22:25:41,2026-04-18 00:27:41,False,122,CCU - DEL,2026-04-17,22,91 to 180 min,,False,cb80b8d7a07f34575f3e
AI214,Air India,CCU,DEL,2026-04-17 22:23:41,2026-04-18 02:49:41,False,266,CCU - DEL,2026-04-17,22,181 to 300 min,,False,d6511a6b541555bb63f0
6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41,2026-04-18 00:02:41,False,106,HYD - BOM,2026-04-17,22,91 to 180 min,,False,21e49e55a7b2567892f6
SJ157,Spicejet,DEL,HYD,2026-04-17 22:11:41,2026-04-18 01:05:41,False,174,DEL - HYD,2026-04-17,22,91 to 180 min,,False,472753756276faf98800
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41,2026-04-17 23:58:41,False,108,HYD - CCU,2026-04-17,22,91 to 180 min,,False,2c475a86dec4d4168599
6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41,2026-04-18 01:25:41,False,205,HYD - BLR,2026-04-17,22,181 to 300 min,,False,58b7554bc4469f0dc0c7
6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41,2026-04-18 02:51:41,False,293,BLR - DEL,2026-04-17,21,181 to 300 min,,False,0b20a0334bc5aa04ab15
AI231,Air India,DEL,HYD,2026-04-17 21:52:41,2026-04-17 23:51:41,False,119,DEL - HYD,2026-04-17,21,91 to 180 min,,False,9e1202949f53688dc2a7
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41,2026-04-18 01:06:41,False,194,MAA - DEL,2026-04-17,21,181 to 300 min,,False,0c38ee4908cffd0cc504
AI066,Air India,HYD,MAA,2026-04-17 21:51:41,2026-04-18 00:11:41,False,140,HYD - MAA,2026-04-17,21,91 to 180 min,,False,a93de8b3bba2b4280e2f
6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41,2026-04-18 02:02:41,False,254,HYD - BOM,2026-04-17,21,181 to 300 min,,False,36d65dacf83d878d00e4
AI021,Air India,DEL,HYD,2026-04-17 21:39:41,2026-04-18 01:38:41,False,239,DEL - HYD,2026-04-17,21,181 to 300 min,,False,095925c195af952009b4
AI113,Air India,CCU,HYD,2026-04-17 21:21:41,2026-04-17 23:51:41,False,150,CCU - HYD,2026-04-17,21,91 to 180 min,,False,fd94f319b09a8edbbabc
SJ031,Spicejet,DEL,BOM,2026-04-17 21:20:41,2026-04-17 22:29:41,False,69,DEL - BOM,2026-04-17,21,Up to 90 min,,False,928a61798ac07c444d90
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41,2026-04-17 22:14:41,False,55,MAA - CCU,2026-04-17,21,Up to 90 min,,False,77be4bae8522caceb3c2
SJ120,Spicejet,MAA,BLR,2026-04-17 21:19:41,2026-04-18 00:56:41,False,217,MAA - BLR,2026-04-17,21,181 to 300 min,,False,5a4540a77df2da127aa1
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41,2026-04-17 23:29:41,False,131,CCU - MAA,2026-04-17,21,91 to 180 min,,False,d44277fcc814f9931d3e
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41,2026-04-18 01:04:41,False,234,BLR - MAA,2026-04-17,21,181 to 300 min,,False,58096b40e7703d144a61
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41,2026-04-17 22:29:41,False,80,BLR - MAA,2026-04-17,21,Up to 90 min,,False,48b9a50aa31c130a29ca
SJ124,Spicejet,HYD,DEL,2026-04-17 21:05:41,2026-04-18 01:12:41,False,247,HYD - DEL,2026-04-17,21,181 to 300 min,,False,9dd52e27e21ab6c2338d
SJ115,Spicejet,BOM,HYD,2026-04-17 21:05:41,2026-04-17 23:10:41,False,125,BOM - HYD,2026-04-17,21,91 to 180 min,,False,f3a3d7491871d21cbf70
AI081,Air India,CCU,BOM,2026-04-17 21:03:41,2026-04-17 22:51:41,False,108,CCU - BOM,2026-04-17,21,91 to 180 min,,False,b7097cb74af00af071fb
AI142,Air India,BOM,DEL,2026-04-17 20:49:41,2026-04-17 23:03:41,False,134,BOM - DEL,2026-04-17,20,91 to 180 min,,False,5c0cdcd7b22f9fe4e9c0
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41,2026-04-17 21:40:41,False,52,BLR - CCU,2026-04-17,20,Up to 90 min,,False,2171f2088a8a63880e9d
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41,2026-04-17 22:06:41,False,85,HYD - MAA,2026-04-17,20,Up to 90 min,,False,683155032d5013ef439e
AI230,Air India,CCU,BLR,2026-04-17 20:37:41,2026-04-18 00:22:41,False,225,CCU - BLR,2026-04-17,20,181 to 300 min,,False,75c5aec58da3ff14b185
6F268,IndiGo,DEL,MAA,2026-04-17 20:29:41,2026-04-17 21:58:41,False,89,DEL - MAA,2026-04-17,20,Up to 90 min,,False,1740c4f291a14f9ec8ee
AI124,Air India,CCU,HYD,2026-04-17 20:28:41,2026-04-18 00:00:41,False,212,CCU - HYD,2026-04-17,20,181 to 300 min,,False,881fdb2a475623240a91
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41,2026-04-17 22:26:41,False,120,BOM - BLR,2026-04-17,20,91 to 180 min,,False,504aa8608a0690d42dbc
SJ035,Spicejet,CCU,DEL,2026-04-17 20:15:41,2026-04-17 21:15:42,False,60,CCU - DEL,2026-04-17,20,Up to 90 min,,False,3ff0a333d36f45628a03
SJ095,Spicejet,DEL,MAA,2026-04-17 20:09:41,2026-04-17 23:13:41,False,184,DEL - MAA,2026-04-17,20,181 to 300 min,,False,4ebcd364798fc68c3419
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41,2026-04-17 21:35:41,False,93,BLR - BOM,2026-04-17,20,91 to 180 min,,False,e7ce960e400166071bbc
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41,2026-04-17 22:53:41,False,174,HYD - CCU,2026-04-17,19,91 to 180 min,,False,b9c33b26cadede5361f8
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41,2026-04-18 00:31:41,False,274,HYD - MAA,2026-04-17,19,181 to 300 min,,False,1be199dccf8d17ad3d55
SJ212,Spicejet,MAA,BLR,2026-04-17 19:49:41,2026-04-17 21:44:41,False,115,MAA - BLR,2026-04-17,19,91 to 180 min,,False,72af793b4ebb7bbb515c
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41,2026-04-17 23:13:41,False,206,HYD - MAA,2026-04-17,19,181 to 300 min,,False,7b17f283b8ffb348189b
